"","X","did_purchase","recommendation","review_length","Real_Review"
"5441",12709,FALSE,TRUE,19,"Fake Recommand"
"5442",12710,FALSE,TRUE,20,"Fake Recommand"
"5443",12711,FALSE,TRUE,19,"Fake Recommand"
"5444",12712,FALSE,TRUE,18,"Fake Recommand"
"5445",12713,FALSE,TRUE,21,"Fake Recommand"
"5446",12714,FALSE,TRUE,20,"Fake Recommand"
"5447",12715,FALSE,TRUE,18,"Fake Recommand"
"5448",12716,FALSE,TRUE,19,"Fake Recommand"
"5449",12717,FALSE,TRUE,20,"Fake Recommand"
"5450",12718,FALSE,TRUE,19,"Fake Recommand"
"5451",12719,FALSE,TRUE,20,"Fake Recommand"
"5452",12720,FALSE,TRUE,20,"Fake Recommand"
"5453",12721,FALSE,TRUE,20,"Fake Recommand"
"5454",12722,FALSE,TRUE,20,"Fake Recommand"
"5455",12723,FALSE,TRUE,18,"Fake Recommand"
"5456",12724,FALSE,TRUE,18,"Fake Recommand"
"5457",12725,FALSE,TRUE,20,"Fake Recommand"
"5458",12726,FALSE,TRUE,20,"Fake Recommand"
"5459",12727,FALSE,TRUE,20,"Fake Recommand"
"5460",12728,FALSE,TRUE,18,"Fake Recommand"
"5461",12729,FALSE,TRUE,18,"Fake Recommand"
"5462",12730,FALSE,TRUE,20,"Fake Recommand"
"5463",12731,FALSE,TRUE,21,"Fake Recommand"
"5464",12732,FALSE,TRUE,19,"Fake Recommand"
"5465",12733,FALSE,TRUE,18,"Fake Recommand"
"5466",12734,FALSE,TRUE,21,"Fake Recommand"
"5467",12735,FALSE,TRUE,20,"Fake Recommand"
"5468",12736,FALSE,TRUE,19,"Fake Recommand"
"5469",12737,FALSE,TRUE,21,"Fake Recommand"
"5470",12738,FALSE,TRUE,20,"Fake Recommand"
"5471",12739,FALSE,TRUE,19,"Fake Recommand"
"5472",12740,FALSE,TRUE,11,"Fake Recommand"
"5473",12741,FALSE,TRUE,11,"Fake Recommand"
"5474",12742,FALSE,TRUE,13,"Fake Recommand"
"5475",12743,FALSE,TRUE,19,"Fake Recommand"
"5476",12744,FALSE,TRUE,20,"Fake Recommand"
"5477",12745,FALSE,TRUE,19,"Fake Recommand"
"5478",12746,FALSE,TRUE,10,"Fake Recommand"
"5479",12747,FALSE,TRUE,19,"Fake Recommand"
"5480",12748,FALSE,TRUE,19,"Fake Recommand"
"5481",12749,FALSE,TRUE,18,"Fake Recommand"
"5482",12750,FALSE,TRUE,19,"Fake Recommand"
"5483",12751,FALSE,TRUE,17,"Fake Recommand"
"5484",12752,FALSE,TRUE,17,"Fake Recommand"
"5485",12753,FALSE,TRUE,20,"Fake Recommand"
"5486",12754,FALSE,TRUE,13,"Fake Recommand"
"5487",12755,FALSE,TRUE,20,"Fake Recommand"
"5488",12756,FALSE,TRUE,14,"Fake Recommand"
"5489",12757,FALSE,TRUE,13,"Fake Recommand"
"5490",12758,FALSE,TRUE,12,"Fake Recommand"
"5491",12759,FALSE,TRUE,18,"Fake Recommand"
"5492",12760,FALSE,TRUE,11,"Fake Recommand"
"5493",12761,FALSE,TRUE,12,"Fake Recommand"
"5494",12762,FALSE,TRUE,9,"Fake Recommand"
"5495",12763,FALSE,TRUE,18,"Fake Recommand"
"5496",12764,FALSE,TRUE,20,"Fake Recommand"
"5497",12765,FALSE,TRUE,19,"Fake Recommand"
"5498",12766,FALSE,TRUE,19,"Fake Recommand"
"5499",12767,FALSE,TRUE,20,"Fake Recommand"
"5500",12768,FALSE,TRUE,18,"Fake Recommand"
"5501",12769,FALSE,TRUE,18,"Fake Recommand"
"5502",12770,FALSE,TRUE,22,"Fake Recommand"
"5503",12771,FALSE,TRUE,19,"Fake Recommand"
"5504",12772,FALSE,TRUE,19,"Fake Recommand"
"5505",12773,FALSE,TRUE,20,"Fake Recommand"
"5506",12774,FALSE,TRUE,18,"Fake Recommand"
"5507",12775,FALSE,TRUE,11,"Fake Recommand"
"5508",12776,FALSE,TRUE,13,"Fake Recommand"
"5509",12777,FALSE,TRUE,11,"Fake Recommand"
"5510",12778,FALSE,TRUE,10,"Fake Recommand"
"5511",12779,FALSE,TRUE,20,"Fake Recommand"
"5512",12780,FALSE,TRUE,10,"Fake Recommand"
"5513",12781,FALSE,TRUE,21,"Fake Recommand"
"5514",12782,FALSE,TRUE,10,"Fake Recommand"
"5515",12783,FALSE,TRUE,20,"Fake Recommand"
"5516",12784,FALSE,TRUE,17,"Fake Recommand"
"5517",12785,FALSE,TRUE,19,"Fake Recommand"
"5518",12786,FALSE,TRUE,20,"Fake Recommand"
"5519",12787,FALSE,TRUE,19,"Fake Recommand"
"5520",12788,FALSE,TRUE,18,"Fake Recommand"
"5521",12789,FALSE,TRUE,20,"Fake Recommand"
"5522",12790,FALSE,TRUE,21,"Fake Recommand"
"5523",12791,FALSE,TRUE,20,"Fake Recommand"
"5524",12792,FALSE,TRUE,19,"Fake Recommand"
"5525",12793,FALSE,TRUE,20,"Fake Recommand"
"5526",12794,FALSE,TRUE,19,"Fake Recommand"
"5527",12795,FALSE,TRUE,19,"Fake Recommand"
"5528",12796,FALSE,TRUE,21,"Fake Recommand"
"5529",12797,FALSE,TRUE,17,"Fake Recommand"
"5530",12798,FALSE,TRUE,19,"Fake Recommand"
"5531",12799,FALSE,TRUE,17,"Fake Recommand"
"5532",12800,FALSE,TRUE,19,"Fake Recommand"
"5533",12801,FALSE,TRUE,21,"Fake Recommand"
"5534",12802,FALSE,TRUE,19,"Fake Recommand"
"5535",12803,FALSE,TRUE,20,"Fake Recommand"
"5536",12804,FALSE,TRUE,19,"Fake Recommand"
"5537",12805,FALSE,TRUE,19,"Fake Recommand"
"5538",12806,FALSE,TRUE,17,"Fake Recommand"
"5539",12807,FALSE,TRUE,21,"Fake Recommand"
"5540",12808,FALSE,TRUE,20,"Fake Recommand"
"5541",12809,FALSE,TRUE,19,"Fake Recommand"
"5542",12810,FALSE,TRUE,18,"Fake Recommand"
"5543",12811,FALSE,TRUE,21,"Fake Recommand"
"5544",12812,FALSE,TRUE,22,"Fake Recommand"
"5545",12813,FALSE,TRUE,22,"Fake Recommand"
"5546",12814,FALSE,TRUE,18,"Fake Recommand"
"5547",12815,FALSE,TRUE,18,"Fake Recommand"
"5548",12816,FALSE,TRUE,19,"Fake Recommand"
"5549",12817,FALSE,TRUE,22,"Fake Recommand"
"5550",12818,FALSE,TRUE,18,"Fake Recommand"
"5551",12819,FALSE,TRUE,18,"Fake Recommand"
"5552",12820,FALSE,TRUE,19,"Fake Recommand"
"5553",12821,FALSE,TRUE,19,"Fake Recommand"
"5554",12822,FALSE,TRUE,15,"Fake Recommand"
"5555",12823,FALSE,TRUE,18,"Fake Recommand"
"5556",12824,FALSE,TRUE,18,"Fake Recommand"
"5557",12825,FALSE,TRUE,20,"Fake Recommand"
"5558",12826,FALSE,TRUE,20,"Fake Recommand"
"5559",12827,FALSE,TRUE,21,"Fake Recommand"
"5560",12828,FALSE,TRUE,18,"Fake Recommand"
"5561",12829,FALSE,TRUE,12,"Fake Recommand"
"5562",12830,FALSE,TRUE,11,"Fake Recommand"
"5563",12831,FALSE,TRUE,11,"Fake Recommand"
"5564",12832,FALSE,TRUE,12,"Fake Recommand"
"5565",12833,FALSE,TRUE,12,"Fake Recommand"
"5566",12834,FALSE,TRUE,13,"Fake Recommand"
"5567",12835,FALSE,TRUE,8,"Fake Recommand"
"5568",12836,FALSE,TRUE,18,"Fake Recommand"
"5569",12837,FALSE,TRUE,18,"Fake Recommand"
"5570",12838,FALSE,TRUE,20,"Fake Recommand"
"5571",12839,FALSE,TRUE,20,"Fake Recommand"
"5572",12840,FALSE,TRUE,20,"Fake Recommand"
"5573",12841,FALSE,TRUE,19,"Fake Recommand"
"5574",12842,FALSE,TRUE,18,"Fake Recommand"
"5575",12843,FALSE,TRUE,20,"Fake Recommand"
"5576",12844,FALSE,TRUE,19,"Fake Recommand"
"5577",12845,FALSE,TRUE,17,"Fake Recommand"
"5578",12846,FALSE,TRUE,20,"Fake Recommand"
"5579",12847,FALSE,TRUE,19,"Fake Recommand"
"5580",12848,FALSE,TRUE,19,"Fake Recommand"
"5581",12849,FALSE,TRUE,19,"Fake Recommand"
"5582",12850,FALSE,TRUE,20,"Fake Recommand"
"5583",12851,FALSE,TRUE,21,"Fake Recommand"
"5584",12852,FALSE,TRUE,18,"Fake Recommand"
"5585",12853,FALSE,TRUE,20,"Fake Recommand"
"5586",12854,FALSE,TRUE,20,"Fake Recommand"
"5587",12855,FALSE,TRUE,17,"Fake Recommand"
"5588",12856,FALSE,TRUE,18,"Fake Recommand"
"5589",12857,FALSE,TRUE,20,"Fake Recommand"
"5590",12858,FALSE,TRUE,18,"Fake Recommand"
"5591",12859,FALSE,TRUE,19,"Fake Recommand"
"5592",12860,FALSE,TRUE,17,"Fake Recommand"
"5593",12861,FALSE,TRUE,18,"Fake Recommand"
"5594",12862,FALSE,TRUE,19,"Fake Recommand"
"5595",12863,FALSE,TRUE,18,"Fake Recommand"
"5596",12864,FALSE,TRUE,11,"Fake Recommand"
"5597",12865,FALSE,TRUE,11,"Fake Recommand"
"5598",12866,FALSE,TRUE,19,"Fake Recommand"
"5599",12867,FALSE,TRUE,21,"Fake Recommand"
"5600",12868,FALSE,TRUE,19,"Fake Recommand"
"5601",12869,FALSE,TRUE,17,"Fake Recommand"
"5602",12870,FALSE,TRUE,13,"Fake Recommand"
"5603",12871,FALSE,TRUE,10,"Fake Recommand"
"5604",12872,FALSE,TRUE,10,"Fake Recommand"
"5605",12873,FALSE,TRUE,21,"Fake Recommand"
"5606",12874,FALSE,TRUE,18,"Fake Recommand"
"5607",12875,FALSE,TRUE,12,"Fake Recommand"
"5608",12876,FALSE,TRUE,12,"Fake Recommand"
"5609",12877,FALSE,TRUE,11,"Fake Recommand"
"5610",12878,FALSE,TRUE,12,"Fake Recommand"
"5611",12879,FALSE,TRUE,11,"Fake Recommand"
"5612",12880,FALSE,TRUE,10,"Fake Recommand"
"5613",12881,FALSE,TRUE,20,"Fake Recommand"
"5614",12882,FALSE,TRUE,19,"Fake Recommand"
"5615",12883,FALSE,TRUE,17,"Fake Recommand"
"5616",12884,FALSE,TRUE,17,"Fake Recommand"
"5617",12885,FALSE,TRUE,20,"Fake Recommand"
"5618",12886,FALSE,TRUE,18,"Fake Recommand"
"5619",12887,FALSE,TRUE,20,"Fake Recommand"
"5620",12888,FALSE,TRUE,12,"Fake Recommand"
"5621",12889,FALSE,TRUE,18,"Fake Recommand"
"5622",12890,FALSE,TRUE,17,"Fake Recommand"
"5623",12891,FALSE,TRUE,20,"Fake Recommand"
"5624",12892,FALSE,TRUE,17,"Fake Recommand"
"5625",12893,FALSE,TRUE,21,"Fake Recommand"
"5626",12894,FALSE,TRUE,19,"Fake Recommand"
"5627",12895,FALSE,TRUE,18,"Fake Recommand"
"5628",12896,FALSE,TRUE,19,"Fake Recommand"
"5629",12897,FALSE,TRUE,20,"Fake Recommand"
"5630",12898,FALSE,TRUE,17,"Fake Recommand"
"5631",12899,FALSE,TRUE,16,"Fake Recommand"
"5632",12900,FALSE,TRUE,19,"Fake Recommand"
"5633",12901,FALSE,TRUE,18,"Fake Recommand"
"5634",12902,FALSE,TRUE,20,"Fake Recommand"
"5635",12903,FALSE,TRUE,19,"Fake Recommand"
"5636",12904,FALSE,TRUE,13,"Fake Recommand"
"5637",12905,FALSE,TRUE,10,"Fake Recommand"
"5638",12906,FALSE,TRUE,11,"Fake Recommand"
"5639",12907,FALSE,TRUE,17,"Fake Recommand"
"5640",12908,FALSE,TRUE,20,"Fake Recommand"
"5641",12909,FALSE,TRUE,18,"Fake Recommand"
"5642",12910,FALSE,TRUE,20,"Fake Recommand"
"5643",12911,FALSE,TRUE,18,"Fake Recommand"
"5644",12912,FALSE,TRUE,17,"Fake Recommand"
"5645",12913,FALSE,TRUE,18,"Fake Recommand"
"5646",12914,FALSE,TRUE,19,"Fake Recommand"
"5647",12915,FALSE,TRUE,20,"Fake Recommand"
"5648",12916,FALSE,TRUE,17,"Fake Recommand"
"5649",12917,FALSE,TRUE,19,"Fake Recommand"
"5650",12918,FALSE,TRUE,19,"Fake Recommand"
"5651",12919,FALSE,TRUE,19,"Fake Recommand"
"5652",12920,FALSE,TRUE,20,"Fake Recommand"
"5653",12921,FALSE,TRUE,21,"Fake Recommand"
"5654",12922,FALSE,TRUE,20,"Fake Recommand"
"5655",12923,FALSE,TRUE,17,"Fake Recommand"
"5656",12924,FALSE,TRUE,20,"Fake Recommand"
"5657",12925,FALSE,TRUE,19,"Fake Recommand"
"5658",12926,FALSE,TRUE,20,"Fake Recommand"
"5659",12927,FALSE,TRUE,17,"Fake Recommand"
"5660",12928,FALSE,TRUE,19,"Fake Recommand"
"5661",12929,FALSE,TRUE,17,"Fake Recommand"
"5662",12930,FALSE,TRUE,18,"Fake Recommand"
"5663",12931,FALSE,TRUE,17,"Fake Recommand"
"5664",12932,FALSE,TRUE,19,"Fake Recommand"
"5665",12933,FALSE,TRUE,19,"Fake Recommand"
"5666",12934,FALSE,TRUE,20,"Fake Recommand"
"5667",12935,FALSE,TRUE,22,"Fake Recommand"
"5668",12936,FALSE,TRUE,19,"Fake Recommand"
"5669",12937,FALSE,TRUE,21,"Fake Recommand"
"5670",12938,FALSE,TRUE,19,"Fake Recommand"
"5671",12939,FALSE,TRUE,18,"Fake Recommand"
"5672",12940,FALSE,TRUE,20,"Fake Recommand"
"5673",12941,FALSE,TRUE,20,"Fake Recommand"
"5674",12942,FALSE,TRUE,17,"Fake Recommand"
"5675",12943,FALSE,TRUE,18,"Fake Recommand"
"5676",12944,FALSE,TRUE,18,"Fake Recommand"
"5677",12945,FALSE,TRUE,21,"Fake Recommand"
"5678",12946,FALSE,TRUE,19,"Fake Recommand"
"5679",12947,FALSE,TRUE,17,"Fake Recommand"
"5680",12948,FALSE,TRUE,19,"Fake Recommand"
"5681",12949,FALSE,TRUE,20,"Fake Recommand"
"5682",12950,FALSE,TRUE,19,"Fake Recommand"
"5683",12951,FALSE,TRUE,19,"Fake Recommand"
"5684",12952,FALSE,TRUE,19,"Fake Recommand"
"5685",12953,FALSE,TRUE,10,"Fake Recommand"
"5686",12954,FALSE,TRUE,19,"Fake Recommand"
"5687",12955,FALSE,TRUE,11,"Fake Recommand"
"5688",12956,FALSE,TRUE,17,"Fake Recommand"
"5689",12957,FALSE,TRUE,17,"Fake Recommand"
"5690",12958,FALSE,TRUE,12,"Fake Recommand"
"5691",12959,FALSE,TRUE,11,"Fake Recommand"
"5692",12960,FALSE,TRUE,10,"Fake Recommand"
"5693",12961,FALSE,TRUE,10,"Fake Recommand"
"5694",12962,FALSE,TRUE,20,"Fake Recommand"
"5695",12964,FALSE,TRUE,18,"Fake Recommand"
"5696",12965,FALSE,TRUE,20,"Fake Recommand"
"5697",12966,FALSE,TRUE,20,"Fake Recommand"
"5698",12967,FALSE,TRUE,17,"Fake Recommand"
"5699",12968,FALSE,TRUE,12,"Fake Recommand"
"5700",12969,FALSE,TRUE,8,"Fake Recommand"
"5701",12970,FALSE,TRUE,13,"Fake Recommand"
"5702",12971,FALSE,TRUE,18,"Fake Recommand"
"5703",12972,FALSE,TRUE,20,"Fake Recommand"
"5704",12973,FALSE,TRUE,16,"Fake Recommand"
"5705",12974,FALSE,TRUE,22,"Fake Recommand"
"5706",12975,FALSE,TRUE,19,"Fake Recommand"
"5707",12976,FALSE,TRUE,10,"Fake Recommand"
"5708",12977,FALSE,TRUE,18,"Fake Recommand"
"5709",12978,FALSE,TRUE,19,"Fake Recommand"
"5710",12979,FALSE,TRUE,19,"Fake Recommand"
"5711",12980,FALSE,TRUE,19,"Fake Recommand"
"5712",12981,FALSE,TRUE,18,"Fake Recommand"
"5713",12982,FALSE,TRUE,16,"Fake Recommand"
"5714",12983,FALSE,TRUE,17,"Fake Recommand"
"5715",12984,FALSE,TRUE,18,"Fake Recommand"
"5716",12985,FALSE,TRUE,19,"Fake Recommand"
"5717",12986,FALSE,TRUE,19,"Fake Recommand"
"5718",12987,FALSE,TRUE,17,"Fake Recommand"
"5719",12988,FALSE,TRUE,18,"Fake Recommand"
"5720",12989,FALSE,TRUE,17,"Fake Recommand"
"5721",12990,FALSE,TRUE,18,"Fake Recommand"
"5722",12991,FALSE,TRUE,20,"Fake Recommand"
"5723",12992,FALSE,TRUE,18,"Fake Recommand"
"5724",12993,FALSE,TRUE,19,"Fake Recommand"
"5725",12994,FALSE,TRUE,18,"Fake Recommand"
"5726",12995,FALSE,TRUE,18,"Fake Recommand"
"5727",12996,FALSE,TRUE,18,"Fake Recommand"
"5728",12997,FALSE,TRUE,18,"Fake Recommand"
"5729",12998,FALSE,TRUE,17,"Fake Recommand"
"5730",12999,FALSE,TRUE,18,"Fake Recommand"
"5731",13000,FALSE,TRUE,18,"Fake Recommand"
"5732",13001,FALSE,TRUE,19,"Fake Recommand"
"5733",13002,FALSE,TRUE,20,"Fake Recommand"
"5734",13003,FALSE,TRUE,20,"Fake Recommand"
"5735",13004,FALSE,TRUE,20,"Fake Recommand"
"5736",13005,FALSE,TRUE,18,"Fake Recommand"
"5737",13006,FALSE,TRUE,19,"Fake Recommand"
"5738",13007,FALSE,TRUE,18,"Fake Recommand"
"5739",13008,FALSE,TRUE,18,"Fake Recommand"
"5740",13009,FALSE,TRUE,19,"Fake Recommand"
"5741",13010,FALSE,TRUE,19,"Fake Recommand"
"5742",13011,FALSE,TRUE,18,"Fake Recommand"
"5743",13012,FALSE,TRUE,23,"Fake Recommand"
"5744",13013,FALSE,TRUE,17,"Fake Recommand"
"5745",13014,FALSE,TRUE,11,"Fake Recommand"
"5746",13015,FALSE,TRUE,10,"Fake Recommand"
"5747",13016,FALSE,TRUE,11,"Fake Recommand"
"5748",13017,FALSE,TRUE,9,"Fake Recommand"
"5749",13018,FALSE,TRUE,10,"Fake Recommand"
"5750",13019,FALSE,TRUE,12,"Fake Recommand"
"5751",13020,FALSE,TRUE,11,"Fake Recommand"
"5752",13021,FALSE,TRUE,18,"Fake Recommand"
"5753",13022,FALSE,TRUE,16,"Fake Recommand"
"5754",13023,FALSE,TRUE,20,"Fake Recommand"
"5755",13024,FALSE,TRUE,20,"Fake Recommand"
"5756",13025,FALSE,TRUE,17,"Fake Recommand"
"5757",13026,FALSE,TRUE,19,"Fake Recommand"
"5758",13027,FALSE,TRUE,12,"Fake Recommand"
"5759",13028,FALSE,TRUE,21,"Fake Recommand"
"5760",13029,FALSE,TRUE,9,"Fake Recommand"
"5761",13030,FALSE,TRUE,17,"Fake Recommand"
"5762",13031,FALSE,TRUE,20,"Fake Recommand"
"5763",13032,FALSE,TRUE,10,"Fake Recommand"
"5764",13033,FALSE,TRUE,13,"Fake Recommand"
"5765",13034,FALSE,TRUE,12,"Fake Recommand"
"5766",13035,FALSE,TRUE,11,"Fake Recommand"
"5767",13036,FALSE,TRUE,9,"Fake Recommand"
"5768",13037,FALSE,TRUE,13,"Fake Recommand"
"5769",13038,FALSE,TRUE,9,"Fake Recommand"
"5770",13039,FALSE,TRUE,17,"Fake Recommand"
"5771",13040,FALSE,TRUE,17,"Fake Recommand"
"5772",13041,FALSE,TRUE,19,"Fake Recommand"
"5773",13042,FALSE,TRUE,17,"Fake Recommand"
"5774",13043,FALSE,TRUE,17,"Fake Recommand"
"5775",13044,FALSE,TRUE,18,"Fake Recommand"
"5776",13045,FALSE,TRUE,18,"Fake Recommand"
"5777",13046,FALSE,TRUE,19,"Fake Recommand"
"5778",13047,FALSE,TRUE,18,"Fake Recommand"
"5779",13048,FALSE,TRUE,20,"Fake Recommand"
"5780",13049,FALSE,TRUE,18,"Fake Recommand"
"5781",13050,FALSE,TRUE,19,"Fake Recommand"
"5782",13051,FALSE,TRUE,17,"Fake Recommand"
"5783",13052,FALSE,TRUE,18,"Fake Recommand"
"5784",13053,FALSE,TRUE,20,"Fake Recommand"
"5785",13054,FALSE,TRUE,17,"Fake Recommand"
"5786",13055,FALSE,TRUE,18,"Fake Recommand"
"5787",13056,FALSE,TRUE,19,"Fake Recommand"
"5788",13057,FALSE,TRUE,19,"Fake Recommand"
"5789",13058,FALSE,TRUE,19,"Fake Recommand"
"5790",13059,FALSE,TRUE,18,"Fake Recommand"
"5791",13060,FALSE,TRUE,18,"Fake Recommand"
"5792",13061,FALSE,TRUE,19,"Fake Recommand"
"5793",13062,FALSE,TRUE,19,"Fake Recommand"
"5794",13063,FALSE,TRUE,17,"Fake Recommand"
"5795",13064,FALSE,TRUE,20,"Fake Recommand"
"5796",13065,FALSE,TRUE,20,"Fake Recommand"
"5797",13066,FALSE,TRUE,10,"Fake Recommand"
"5798",13067,FALSE,TRUE,12,"Fake Recommand"
"5799",13068,FALSE,TRUE,11,"Fake Recommand"
"5800",13069,FALSE,TRUE,12,"Fake Recommand"
"5801",13070,FALSE,TRUE,9,"Fake Recommand"
"5802",13071,FALSE,TRUE,10,"Fake Recommand"
"5803",13072,FALSE,TRUE,10,"Fake Recommand"
"5804",13073,FALSE,TRUE,10,"Fake Recommand"
"5805",13074,FALSE,TRUE,12,"Fake Recommand"
"5806",13075,FALSE,TRUE,9,"Fake Recommand"
"5807",13076,FALSE,TRUE,9,"Fake Recommand"
"5808",13077,FALSE,TRUE,9,"Fake Recommand"
"5809",13078,FALSE,TRUE,17,"Fake Recommand"
"5810",13079,FALSE,TRUE,20,"Fake Recommand"
"5811",13080,FALSE,TRUE,17,"Fake Recommand"
"5812",13081,FALSE,TRUE,12,"Fake Recommand"
"5813",13082,FALSE,TRUE,11,"Fake Recommand"
"5814",13083,FALSE,TRUE,11,"Fake Recommand"
"5815",13084,FALSE,TRUE,11,"Fake Recommand"
"5816",13085,FALSE,TRUE,13,"Fake Recommand"
"5817",13086,FALSE,TRUE,10,"Fake Recommand"
"5818",13087,FALSE,TRUE,11,"Fake Recommand"
"5819",13088,FALSE,TRUE,9,"Fake Recommand"
"5820",13089,FALSE,TRUE,10,"Fake Recommand"
"5821",13090,FALSE,TRUE,10,"Fake Recommand"
"5822",13091,FALSE,TRUE,20,"Fake Recommand"
"5823",13092,FALSE,TRUE,19,"Fake Recommand"
"5824",13093,FALSE,TRUE,10,"Fake Recommand"
"5825",13094,FALSE,TRUE,9,"Fake Recommand"
"5826",13095,FALSE,TRUE,10,"Fake Recommand"
"5827",13096,FALSE,TRUE,17,"Fake Recommand"
"5828",13097,FALSE,TRUE,19,"Fake Recommand"
"5829",13098,FALSE,TRUE,17,"Fake Recommand"
"5830",13099,FALSE,TRUE,18,"Fake Recommand"
"5831",13100,FALSE,TRUE,19,"Fake Recommand"
"5832",13101,FALSE,TRUE,21,"Fake Recommand"
"5833",13102,FALSE,TRUE,9,"Fake Recommand"
"5834",13103,FALSE,TRUE,12,"Fake Recommand"
"5835",13104,FALSE,TRUE,9,"Fake Recommand"
"5836",13105,FALSE,TRUE,10,"Fake Recommand"
"5837",13106,FALSE,TRUE,9,"Fake Recommand"
"5838",13107,FALSE,TRUE,11,"Fake Recommand"
"5839",13108,FALSE,TRUE,11,"Fake Recommand"
"5840",13109,FALSE,TRUE,10,"Fake Recommand"
"5841",13110,FALSE,TRUE,13,"Fake Recommand"
"5842",13111,FALSE,TRUE,9,"Fake Recommand"
"5843",13112,FALSE,TRUE,10,"Fake Recommand"
"5844",13113,FALSE,TRUE,21,"Fake Recommand"
"5845",13114,FALSE,TRUE,10,"Fake Recommand"
"5846",13115,FALSE,TRUE,11,"Fake Recommand"
"5847",13116,FALSE,TRUE,9,"Fake Recommand"
"5848",13117,FALSE,TRUE,20,"Fake Recommand"
"5849",13118,FALSE,TRUE,18,"Fake Recommand"
"5850",13119,FALSE,TRUE,19,"Fake Recommand"
"5851",13120,FALSE,TRUE,17,"Fake Recommand"
"5852",13121,FALSE,TRUE,18,"Fake Recommand"
"5853",13122,FALSE,TRUE,20,"Fake Recommand"
"5854",13123,FALSE,TRUE,8,"Fake Recommand"
"5855",13124,FALSE,TRUE,8,"Fake Recommand"
"5856",13125,FALSE,TRUE,9,"Fake Recommand"
"5857",13126,FALSE,TRUE,8,"Fake Recommand"
"5858",13127,FALSE,TRUE,10,"Fake Recommand"
"5859",13128,FALSE,TRUE,8,"Fake Recommand"
"5860",13129,FALSE,TRUE,18,"Fake Recommand"
"5861",13130,FALSE,TRUE,19,"Fake Recommand"
"5862",13131,FALSE,TRUE,19,"Fake Recommand"
"5863",13132,FALSE,TRUE,16,"Fake Recommand"
"5864",13133,FALSE,TRUE,17,"Fake Recommand"
"5865",13134,FALSE,TRUE,19,"Fake Recommand"
"5866",13135,FALSE,TRUE,10,"Fake Recommand"
"5867",13136,FALSE,TRUE,10,"Fake Recommand"
"5868",13137,FALSE,TRUE,10,"Fake Recommand"
"5869",13138,FALSE,TRUE,11,"Fake Recommand"
"5870",13139,FALSE,TRUE,12,"Fake Recommand"
"5871",13140,FALSE,TRUE,10,"Fake Recommand"
"5872",13141,FALSE,TRUE,10,"Fake Recommand"
"5873",13142,FALSE,TRUE,17,"Fake Recommand"
"5874",13143,FALSE,TRUE,11,"Fake Recommand"
"5875",13144,FALSE,TRUE,19,"Fake Recommand"
"5876",13145,FALSE,TRUE,10,"Fake Recommand"
"5877",13146,FALSE,TRUE,8,"Fake Recommand"
"5878",13147,FALSE,TRUE,9,"Fake Recommand"
"5879",13149,FALSE,TRUE,10,"Fake Recommand"
"5880",13150,FALSE,TRUE,11,"Fake Recommand"
"5881",13151,FALSE,TRUE,9,"Fake Recommand"
"5882",13152,FALSE,TRUE,10,"Fake Recommand"
"5883",13154,FALSE,TRUE,10,"Fake Recommand"
"5884",13155,FALSE,TRUE,8,"Fake Recommand"
"5885",13156,FALSE,TRUE,16,"Fake Recommand"
"5886",13157,FALSE,TRUE,17,"Fake Recommand"
"5887",13158,FALSE,TRUE,19,"Fake Recommand"
"5888",13159,FALSE,TRUE,18,"Fake Recommand"
"5889",13160,FALSE,TRUE,16,"Fake Recommand"
"5890",13161,FALSE,TRUE,15,"Fake Recommand"
"5891",13162,FALSE,TRUE,16,"Fake Recommand"
"5892",13163,FALSE,TRUE,12,"Fake Recommand"
"5893",13164,FALSE,TRUE,10,"Fake Recommand"
"5894",13165,FALSE,TRUE,10,"Fake Recommand"
"5895",13166,FALSE,TRUE,9,"Fake Recommand"
"5896",13167,FALSE,TRUE,16,"Fake Recommand"
"5897",13168,FALSE,TRUE,15,"Fake Recommand"
"5898",13169,FALSE,TRUE,17,"Fake Recommand"
"5899",13170,FALSE,TRUE,13,"Fake Recommand"
"5900",13171,FALSE,TRUE,14,"Fake Recommand"
"5901",13172,FALSE,TRUE,14,"Fake Recommand"
"5902",13173,FALSE,TRUE,14,"Fake Recommand"
"5903",13174,FALSE,TRUE,16,"Fake Recommand"
"5904",13175,FALSE,TRUE,14,"Fake Recommand"
"5905",13176,FALSE,TRUE,13,"Fake Recommand"
"5906",13177,FALSE,TRUE,14,"Fake Recommand"
"5907",13178,FALSE,TRUE,15,"Fake Recommand"
"5908",13179,FALSE,TRUE,14,"Fake Recommand"
"5909",13180,FALSE,TRUE,12,"Fake Recommand"
"5910",13181,FALSE,TRUE,12,"Fake Recommand"
"5911",13182,FALSE,TRUE,13,"Fake Recommand"
"5912",13183,FALSE,TRUE,42,"Fake Recommand"
"5913",13184,FALSE,TRUE,43,"Fake Recommand"
"5914",13185,FALSE,TRUE,41,"Fake Recommand"
"5915",13186,FALSE,TRUE,43,"Fake Recommand"
"5916",13187,FALSE,TRUE,43,"Fake Recommand"
"5917",13188,FALSE,TRUE,45,"Fake Recommand"
"5918",13189,FALSE,TRUE,39,"Fake Recommand"
"5919",13190,FALSE,TRUE,44,"Fake Recommand"
"5920",13191,FALSE,TRUE,43,"Fake Recommand"
"5921",13192,FALSE,TRUE,39,"Fake Recommand"
