"","X","did_purchase","recommendation","polar_norm","Real_Review"
"1960",46992,TRUE,TRUE,2.333333333,"Real Recommand"
"1961",46993,TRUE,TRUE,3,"Real Recommand"
"1962",46994,TRUE,TRUE,1.166666667,"Real Recommand"
"1963",46995,TRUE,TRUE,2,"Real Recommand"
"1964",46999,TRUE,TRUE,2.4,"Real Recommand"
"1965",47000,TRUE,TRUE,5,"Real Recommand"
"1966",47001,TRUE,TRUE,2,"Real Recommand"
"1967",47002,TRUE,TRUE,2,"Real Recommand"
"1968",47003,TRUE,TRUE,3,"Real Recommand"
"1969",47004,TRUE,TRUE,3,"Real Recommand"
"1970",47005,TRUE,TRUE,1.5,"Real Recommand"
"1971",47007,TRUE,TRUE,4,"Real Recommand"
"1972",47008,TRUE,TRUE,1,"Real Recommand"
"1973",47009,TRUE,TRUE,1,"Real Recommand"
"1974",47011,TRUE,TRUE,1,"Real Recommand"
"1975",47012,TRUE,TRUE,2,"Real Recommand"
"1976",47013,TRUE,TRUE,1.75,"Real Recommand"
"1977",47015,TRUE,TRUE,2.4375,"Real Recommand"
"1978",47016,TRUE,TRUE,2.5,"Real Recommand"
"1979",47018,TRUE,TRUE,4,"Real Recommand"
"1980",47019,TRUE,TRUE,7,"Real Recommand"
"1981",47022,TRUE,TRUE,2.5,"Real Recommand"
"1982",47023,TRUE,TRUE,2,"Real Recommand"
"1983",47024,TRUE,TRUE,4.5,"Real Recommand"
"1984",47025,TRUE,TRUE,1.333333333,"Real Recommand"
"1985",47026,TRUE,TRUE,3.5,"Real Recommand"
"1986",47028,TRUE,TRUE,2,"Real Recommand"
"1987",47029,TRUE,TRUE,1.666666667,"Real Recommand"
"1988",47030,TRUE,TRUE,NA,"Real Recommand"
"1989",47032,TRUE,TRUE,1.866666667,"Real Recommand"
"1990",47033,TRUE,TRUE,0.75,"Real Recommand"
"1991",47034,TRUE,TRUE,5,"Real Recommand"
"1992",47035,TRUE,TRUE,5,"Real Recommand"
"1993",47036,TRUE,TRUE,2,"Real Recommand"
"1994",47037,TRUE,TRUE,1,"Real Recommand"
"1995",47038,TRUE,TRUE,1.285714286,"Real Recommand"
"1996",47040,TRUE,TRUE,7,"Real Recommand"
"1997",47041,TRUE,TRUE,2,"Real Recommand"
"1998",47042,TRUE,TRUE,2.333333333,"Real Recommand"
"1999",47044,TRUE,TRUE,4.25,"Real Recommand"
"2000",47045,TRUE,TRUE,NA,"Real Recommand"
"2001",47046,TRUE,TRUE,4,"Real Recommand"
"2002",47047,TRUE,TRUE,2,"Real Recommand"
"2003",47048,TRUE,TRUE,5.5,"Real Recommand"
"2004",47049,TRUE,TRUE,8,"Real Recommand"
"2005",47051,TRUE,TRUE,NA,"Real Recommand"
"2006",47052,TRUE,TRUE,2,"Real Recommand"
"2007",47053,TRUE,TRUE,2.6,"Real Recommand"
"2008",47054,TRUE,TRUE,5,"Real Recommand"
"2009",47055,TRUE,TRUE,NA,"Real Recommand"
"2010",47056,TRUE,TRUE,NA,"Real Recommand"
"2011",47057,TRUE,TRUE,5,"Real Recommand"
"2012",47058,TRUE,TRUE,2,"Real Recommand"
"2013",47059,TRUE,TRUE,2,"Real Recommand"
"2014",47061,TRUE,TRUE,2,"Real Recommand"
"2015",47062,TRUE,TRUE,1,"Real Recommand"
"2016",47063,TRUE,TRUE,4.666666667,"Real Recommand"
"2017",47064,TRUE,TRUE,0.333333333,"Real Recommand"
"2018",47065,TRUE,TRUE,NA,"Real Recommand"
"2019",47066,TRUE,TRUE,10,"Real Recommand"
"2020",47067,TRUE,TRUE,NA,"Real Recommand"
"2021",47068,TRUE,TRUE,NA,"Real Recommand"
"2022",47069,TRUE,TRUE,2,"Real Recommand"
"2023",47070,TRUE,TRUE,5,"Real Recommand"
"2024",47071,TRUE,TRUE,2,"Real Recommand"
"2025",47073,TRUE,TRUE,0.5,"Real Recommand"
"2026",47075,TRUE,TRUE,1,"Real Recommand"
"2027",47078,TRUE,TRUE,5,"Real Recommand"
"2028",47079,TRUE,TRUE,1.25,"Real Recommand"
"2029",47080,TRUE,TRUE,NA,"Real Recommand"
"2030",47083,TRUE,TRUE,3,"Real Recommand"
"2031",47084,TRUE,TRUE,0,"Real Recommand"
"2032",47086,TRUE,TRUE,6,"Real Recommand"
"2033",47087,TRUE,TRUE,3.666666667,"Real Recommand"
"2034",47088,TRUE,TRUE,2,"Real Recommand"
"2035",47089,TRUE,TRUE,1.230769231,"Real Recommand"
"2036",47090,TRUE,TRUE,1.75,"Real Recommand"
"2037",47091,TRUE,TRUE,NA,"Real Recommand"
"2038",47092,TRUE,TRUE,4,"Real Recommand"
"2039",47093,TRUE,TRUE,1,"Real Recommand"
"2040",47094,TRUE,TRUE,1.666666667,"Real Recommand"
"2041",47095,TRUE,TRUE,2,"Real Recommand"
"2042",47096,TRUE,TRUE,2.5,"Real Recommand"
"2043",47097,TRUE,TRUE,2,"Real Recommand"
"2044",47098,TRUE,TRUE,1,"Real Recommand"
"2045",47099,TRUE,TRUE,NA,"Real Recommand"
"2046",47100,TRUE,TRUE,0.5,"Real Recommand"
"2047",47101,TRUE,TRUE,3.5,"Real Recommand"
"2048",47102,TRUE,TRUE,1,"Real Recommand"
"2049",47103,TRUE,TRUE,2.5,"Real Recommand"
"2050",47104,TRUE,TRUE,8,"Real Recommand"
"2051",47106,TRUE,TRUE,2,"Real Recommand"
"2052",47107,TRUE,TRUE,NA,"Real Recommand"
"2053",47108,TRUE,TRUE,NA,"Real Recommand"
"2054",47109,TRUE,TRUE,1.5,"Real Recommand"
"2055",47110,TRUE,TRUE,3.5,"Real Recommand"
"2056",47111,TRUE,TRUE,2,"Real Recommand"
"2057",47112,TRUE,TRUE,2,"Real Recommand"
"2058",47113,TRUE,TRUE,1.3,"Real Recommand"
"2059",47114,TRUE,TRUE,2.333333333,"Real Recommand"
"2060",47116,TRUE,TRUE,2,"Real Recommand"
"2061",47117,TRUE,TRUE,1.857142857,"Real Recommand"
"2062",47118,TRUE,TRUE,4,"Real Recommand"
"2063",47119,TRUE,TRUE,5,"Real Recommand"
"2064",47120,TRUE,TRUE,1.5,"Real Recommand"
"2065",47121,TRUE,TRUE,NA,"Real Recommand"
"2066",47122,TRUE,TRUE,1.714285714,"Real Recommand"
"2067",47123,TRUE,TRUE,2.2,"Real Recommand"
"2068",47124,TRUE,TRUE,NA,"Real Recommand"
"2069",47125,TRUE,TRUE,1,"Real Recommand"
"2070",47126,TRUE,TRUE,3.5,"Real Recommand"
"2071",47127,TRUE,TRUE,1,"Real Recommand"
"2072",47128,TRUE,TRUE,NA,"Real Recommand"
"2073",47129,TRUE,TRUE,2,"Real Recommand"
"2074",47130,TRUE,TRUE,NA,"Real Recommand"
"2075",47132,TRUE,TRUE,3,"Real Recommand"
"2076",47134,TRUE,TRUE,1.333333333,"Real Recommand"
"2077",47135,TRUE,TRUE,2,"Real Recommand"
"2078",47136,TRUE,TRUE,2.111111111,"Real Recommand"
"2079",47138,TRUE,TRUE,NA,"Real Recommand"
"2080",47139,TRUE,TRUE,NA,"Real Recommand"
"2081",47140,TRUE,TRUE,1.333333333,"Real Recommand"
"2082",47141,TRUE,TRUE,2,"Real Recommand"
"2083",47142,TRUE,TRUE,1.5,"Real Recommand"
"2084",47143,TRUE,TRUE,1.25,"Real Recommand"
"2085",47144,TRUE,TRUE,2.4,"Real Recommand"
"2086",47146,TRUE,TRUE,1.5,"Real Recommand"
"2087",47147,TRUE,TRUE,1,"Real Recommand"
"2088",47148,TRUE,TRUE,1,"Real Recommand"
"2089",47149,TRUE,TRUE,NA,"Real Recommand"
"2090",47150,TRUE,TRUE,2.333333333,"Real Recommand"
"2091",47151,TRUE,TRUE,7,"Real Recommand"
"2092",47152,TRUE,TRUE,3,"Real Recommand"
"2093",47153,TRUE,TRUE,3,"Real Recommand"
"2094",47154,TRUE,TRUE,4,"Real Recommand"
"2095",47155,TRUE,TRUE,1.666666667,"Real Recommand"
"2096",47156,TRUE,TRUE,NA,"Real Recommand"
"2097",47157,TRUE,TRUE,5,"Real Recommand"
"2098",47158,TRUE,TRUE,4,"Real Recommand"
"2099",47159,TRUE,TRUE,3,"Real Recommand"
"2100",47160,TRUE,TRUE,2,"Real Recommand"
"2101",47161,TRUE,TRUE,NA,"Real Recommand"
"2102",47162,TRUE,TRUE,4,"Real Recommand"
"2103",47163,TRUE,TRUE,NA,"Real Recommand"
"2104",47164,TRUE,TRUE,2,"Real Recommand"
"2105",47165,TRUE,TRUE,NA,"Real Recommand"
"2106",47166,TRUE,TRUE,1,"Real Recommand"
"2107",47167,TRUE,TRUE,1.888888889,"Real Recommand"
"2108",47168,TRUE,TRUE,1,"Real Recommand"
"2109",47169,TRUE,TRUE,NA,"Real Recommand"
"2110",47170,TRUE,TRUE,4,"Real Recommand"
"2111",47173,TRUE,TRUE,NA,"Real Recommand"
"2112",47174,TRUE,TRUE,1.666666667,"Real Recommand"
"2113",47175,TRUE,TRUE,0,"Real Recommand"
"2114",47176,TRUE,TRUE,NA,"Real Recommand"
"2115",47177,TRUE,TRUE,2.333333333,"Real Recommand"
"2116",47178,TRUE,TRUE,2,"Real Recommand"
"2117",47179,TRUE,TRUE,NA,"Real Recommand"
"2118",47180,TRUE,TRUE,5.5,"Real Recommand"
"2119",47181,TRUE,TRUE,2.571428571,"Real Recommand"
"2120",47182,TRUE,TRUE,5,"Real Recommand"
"2121",47183,TRUE,TRUE,4.333333333,"Real Recommand"
"2122",47185,TRUE,TRUE,4,"Real Recommand"
"2123",47186,TRUE,TRUE,1.5,"Real Recommand"
"2124",47187,TRUE,TRUE,1.4,"Real Recommand"
"2125",47188,TRUE,TRUE,NA,"Real Recommand"
"2126",47189,TRUE,TRUE,2,"Real Recommand"
"2127",47190,TRUE,TRUE,2.666666667,"Real Recommand"
"2128",47191,TRUE,TRUE,2,"Real Recommand"
"2129",47192,TRUE,TRUE,1.6,"Real Recommand"
"2130",47193,TRUE,TRUE,2.6,"Real Recommand"
"2131",47194,TRUE,TRUE,NA,"Real Recommand"
"2132",47196,TRUE,TRUE,NA,"Real Recommand"
"2133",47197,TRUE,TRUE,NA,"Real Recommand"
"2134",47198,TRUE,TRUE,2,"Real Recommand"
"2135",47199,TRUE,TRUE,6,"Real Recommand"
"2136",47200,TRUE,TRUE,NA,"Real Recommand"
"2137",47201,TRUE,TRUE,0.6,"Real Recommand"
"2138",47202,TRUE,TRUE,2,"Real Recommand"
"2139",47203,TRUE,TRUE,2,"Real Recommand"
"2140",47204,TRUE,TRUE,2.666666667,"Real Recommand"
"2141",47205,TRUE,TRUE,0.4,"Real Recommand"
"2142",47206,TRUE,TRUE,1.5,"Real Recommand"
"2143",47207,TRUE,TRUE,NA,"Real Recommand"
"2144",47208,TRUE,TRUE,NA,"Real Recommand"
"2145",47209,TRUE,TRUE,3,"Real Recommand"
"2146",47210,TRUE,TRUE,NA,"Real Recommand"
"2147",47211,TRUE,TRUE,1.666666667,"Real Recommand"
"2148",47212,TRUE,TRUE,2.5,"Real Recommand"
"2149",47213,TRUE,TRUE,1.5,"Real Recommand"
"2150",47214,TRUE,TRUE,5,"Real Recommand"
"2151",47215,TRUE,TRUE,1.5,"Real Recommand"
"2152",47216,TRUE,TRUE,NA,"Real Recommand"
"2153",47217,TRUE,TRUE,1.272727273,"Real Recommand"
"2154",47218,TRUE,TRUE,5.333333333,"Real Recommand"
"2155",47219,TRUE,TRUE,2.5,"Real Recommand"
"2156",47220,TRUE,TRUE,5,"Real Recommand"
"2157",47221,TRUE,TRUE,12,"Real Recommand"
"2158",47222,TRUE,TRUE,11,"Real Recommand"
"2159",47223,TRUE,TRUE,1.25,"Real Recommand"
"2160",47224,TRUE,TRUE,1,"Real Recommand"
"2161",47225,TRUE,TRUE,NA,"Real Recommand"
"2162",47226,TRUE,TRUE,1.5,"Real Recommand"
"2163",47227,TRUE,TRUE,2,"Real Recommand"
"2164",47228,TRUE,TRUE,2.5,"Real Recommand"
"2165",47229,TRUE,TRUE,1,"Real Recommand"
"2166",47230,TRUE,TRUE,NA,"Real Recommand"
"2167",47231,TRUE,TRUE,4,"Real Recommand"
"2168",47232,TRUE,TRUE,2.25,"Real Recommand"
"2169",47233,TRUE,TRUE,2,"Real Recommand"
"2170",47234,TRUE,TRUE,NA,"Real Recommand"
"2171",47235,TRUE,TRUE,2.5,"Real Recommand"
"2172",47236,TRUE,TRUE,3,"Real Recommand"
"2173",47237,TRUE,TRUE,6,"Real Recommand"
"2174",47238,TRUE,TRUE,1,"Real Recommand"
"2175",47239,TRUE,TRUE,NA,"Real Recommand"
"2176",47241,TRUE,TRUE,2,"Real Recommand"
"2177",47242,TRUE,TRUE,3,"Real Recommand"
"2178",47243,TRUE,TRUE,1,"Real Recommand"
"2179",47244,TRUE,TRUE,6,"Real Recommand"
"2180",47246,TRUE,TRUE,NA,"Real Recommand"
"2181",47247,TRUE,TRUE,NA,"Real Recommand"
"2182",47248,TRUE,TRUE,2.5,"Real Recommand"
"2183",47249,TRUE,TRUE,1.666666667,"Real Recommand"
"2184",47251,TRUE,TRUE,4,"Real Recommand"
"2185",47252,TRUE,TRUE,1.833333333,"Real Recommand"
"2186",47253,TRUE,TRUE,2,"Real Recommand"
"2187",47254,TRUE,TRUE,NA,"Real Recommand"
"2188",47255,TRUE,TRUE,1.571428571,"Real Recommand"
"2189",47256,TRUE,TRUE,1.555555556,"Real Recommand"
"2190",47258,TRUE,TRUE,3,"Real Recommand"
"2191",47260,TRUE,TRUE,5,"Real Recommand"
"2192",47262,TRUE,TRUE,1.583333333,"Real Recommand"
"2193",47263,TRUE,TRUE,3.8,"Real Recommand"
"2194",47264,TRUE,TRUE,7.5,"Real Recommand"
"2195",47265,TRUE,TRUE,2,"Real Recommand"
"2196",47266,TRUE,TRUE,5,"Real Recommand"
"2197",47267,TRUE,TRUE,0,"Real Recommand"
"2198",47268,TRUE,TRUE,2.5,"Real Recommand"
"2199",47269,TRUE,TRUE,NA,"Real Recommand"
"2200",47270,TRUE,TRUE,1.666666667,"Real Recommand"
"2201",47271,TRUE,TRUE,3,"Real Recommand"
"2202",47272,TRUE,TRUE,3,"Real Recommand"
"2203",47273,TRUE,TRUE,NA,"Real Recommand"
"2204",47274,TRUE,TRUE,3,"Real Recommand"
"2205",47275,TRUE,TRUE,2,"Real Recommand"
"2206",47276,TRUE,TRUE,1.5,"Real Recommand"
"2207",47277,TRUE,TRUE,2,"Real Recommand"
"2208",47278,TRUE,TRUE,2,"Real Recommand"
"2209",47279,TRUE,TRUE,1,"Real Recommand"
"2210",47280,TRUE,TRUE,0.666666667,"Real Recommand"
"2211",47281,TRUE,TRUE,5,"Real Recommand"
"2212",47282,TRUE,TRUE,3,"Real Recommand"
"2213",47283,TRUE,TRUE,NA,"Real Recommand"
"2214",47285,TRUE,TRUE,5,"Real Recommand"
"2215",47286,TRUE,TRUE,12,"Real Recommand"
"2216",47289,TRUE,TRUE,1,"Real Recommand"
"2217",47291,TRUE,TRUE,1,"Real Recommand"
"2218",47294,TRUE,TRUE,2,"Real Recommand"
"2219",47296,TRUE,TRUE,2.45,"Real Recommand"
"2220",47298,TRUE,TRUE,3,"Real Recommand"
"2221",47299,TRUE,TRUE,NA,"Real Recommand"
"2222",47300,TRUE,TRUE,1,"Real Recommand"
"2223",47301,TRUE,TRUE,3,"Real Recommand"
"2224",47302,TRUE,TRUE,1,"Real Recommand"
"2225",47303,TRUE,TRUE,1,"Real Recommand"
"2226",47304,TRUE,TRUE,NA,"Real Recommand"
"2227",47305,TRUE,TRUE,2.666666667,"Real Recommand"
"2228",47306,TRUE,TRUE,1.666666667,"Real Recommand"
"2229",47307,TRUE,TRUE,2.5,"Real Recommand"
"2230",47308,TRUE,TRUE,2.4,"Real Recommand"
"2231",47309,TRUE,TRUE,NA,"Real Recommand"
"2232",47310,TRUE,TRUE,2,"Real Recommand"
"2233",47312,TRUE,TRUE,1,"Real Recommand"
"2234",47313,TRUE,TRUE,2.6,"Real Recommand"
"2235",47314,TRUE,TRUE,2,"Real Recommand"
"2236",47315,TRUE,TRUE,NA,"Real Recommand"
"2237",47316,TRUE,TRUE,3.5,"Real Recommand"
"2238",47317,TRUE,TRUE,4.5,"Real Recommand"
"2239",47319,TRUE,TRUE,0.666666667,"Real Recommand"
"2240",47355,TRUE,TRUE,NA,"Real Recommand"
"2241",47374,TRUE,TRUE,6,"Real Recommand"
"2242",47376,TRUE,TRUE,1.333333333,"Real Recommand"
"2243",47380,TRUE,TRUE,NA,"Real Recommand"
"2244",47381,TRUE,TRUE,NA,"Real Recommand"
"2245",47385,TRUE,TRUE,3,"Real Recommand"
"2246",47411,TRUE,TRUE,2,"Real Recommand"
"2247",47413,TRUE,TRUE,2,"Real Recommand"
"2248",47419,TRUE,TRUE,3.333333333,"Real Recommand"
"2249",47422,TRUE,TRUE,3,"Real Recommand"
"2250",47423,TRUE,TRUE,0.6,"Real Recommand"
"2251",47446,TRUE,TRUE,9,"Real Recommand"
"2252",47450,TRUE,TRUE,6,"Real Recommand"
"2253",47467,TRUE,TRUE,4.666666667,"Real Recommand"
"2254",47480,TRUE,TRUE,2,"Real Recommand"
"2255",47489,TRUE,TRUE,1.75,"Real Recommand"
"2256",47510,TRUE,TRUE,1.4,"Real Recommand"
"2257",47560,TRUE,TRUE,0,"Real Recommand"
"2258",47568,TRUE,TRUE,NA,"Real Recommand"
"2259",47569,TRUE,TRUE,NA,"Real Recommand"
"2260",47570,TRUE,TRUE,1,"Real Recommand"
"2261",47571,TRUE,TRUE,1,"Real Recommand"
"2262",47635,TRUE,TRUE,2.5,"Real Recommand"
"2263",48703,TRUE,TRUE,1.666666667,"Real Recommand"
"2264",49025,TRUE,TRUE,2,"Real Recommand"
"2265",49079,TRUE,TRUE,6,"Real Recommand"
"2266",49177,TRUE,TRUE,NA,"Real Recommand"
"2267",49265,TRUE,TRUE,NA,"Real Recommand"
"2268",49272,TRUE,TRUE,NA,"Real Recommand"
"2269",49274,TRUE,TRUE,2,"Real Recommand"
"2270",49275,TRUE,TRUE,3,"Real Recommand"
"2271",49276,TRUE,TRUE,0,"Real Recommand"
"2272",49279,TRUE,TRUE,NA,"Real Recommand"
"2273",49281,TRUE,TRUE,NA,"Real Recommand"
"2274",49282,TRUE,TRUE,NA,"Real Recommand"
"2275",49283,TRUE,TRUE,1.5,"Real Recommand"
"2276",49405,TRUE,TRUE,6,"Real Recommand"
"2277",49554,TRUE,TRUE,4,"Real Recommand"
"2278",49619,TRUE,TRUE,4,"Real Recommand"
"2279",49627,TRUE,TRUE,2,"Real Recommand"
"2280",49775,TRUE,TRUE,0.5,"Real Recommand"
"2281",49794,TRUE,TRUE,NA,"Real Recommand"
"2282",49865,TRUE,TRUE,2.5,"Real Recommand"
"2283",49984,TRUE,TRUE,1.666666667,"Real Recommand"
"2284",50016,TRUE,TRUE,NA,"Real Recommand"
"2285",50027,TRUE,TRUE,NA,"Real Recommand"
"2286",50107,TRUE,TRUE,3.5,"Real Recommand"
"2287",50108,TRUE,TRUE,NA,"Real Recommand"
"2288",50109,TRUE,TRUE,NA,"Real Recommand"
"2289",50110,TRUE,TRUE,3,"Real Recommand"
"2290",50137,TRUE,TRUE,NA,"Real Recommand"
"2291",50139,TRUE,TRUE,7,"Real Recommand"
"2292",50140,TRUE,TRUE,2,"Real Recommand"
"2293",50141,TRUE,TRUE,5,"Real Recommand"
"2294",50142,TRUE,TRUE,4,"Real Recommand"
"2295",50144,TRUE,TRUE,NA,"Real Recommand"
"2296",50145,TRUE,TRUE,1.666666667,"Real Recommand"
"2297",50146,TRUE,TRUE,1,"Real Recommand"
"2298",50882,TRUE,TRUE,2,"Real Recommand"
"2299",50883,TRUE,TRUE,3,"Real Recommand"
"2300",50884,TRUE,TRUE,2,"Real Recommand"
"2301",50885,TRUE,TRUE,2.25,"Real Recommand"
"2302",50886,TRUE,TRUE,4,"Real Recommand"
"2303",50889,TRUE,TRUE,NA,"Real Recommand"
"2304",50890,TRUE,TRUE,13,"Real Recommand"
"2305",50892,TRUE,TRUE,3.25,"Real Recommand"
"2306",50904,TRUE,TRUE,3.75,"Real Recommand"
"2307",50917,TRUE,TRUE,2.25,"Real Recommand"
"2308",50919,TRUE,TRUE,2,"Real Recommand"
"2309",50921,TRUE,TRUE,1.2,"Real Recommand"
"2310",50934,TRUE,TRUE,4,"Real Recommand"
"2311",50977,TRUE,TRUE,NA,"Real Recommand"
"2312",51137,TRUE,TRUE,NA,"Real Recommand"
"2313",51149,TRUE,TRUE,NA,"Real Recommand"
"2314",51150,TRUE,TRUE,NA,"Real Recommand"
"2315",51151,TRUE,TRUE,2,"Real Recommand"
"2316",51152,TRUE,TRUE,NA,"Real Recommand"
"2317",51153,TRUE,TRUE,4,"Real Recommand"
"2318",51154,TRUE,TRUE,4,"Real Recommand"
"2319",51155,TRUE,TRUE,NA,"Real Recommand"
"2320",51156,TRUE,TRUE,NA,"Real Recommand"
"2321",51177,TRUE,TRUE,3.5,"Real Recommand"
"2322",51180,TRUE,TRUE,2.333333333,"Real Recommand"
"2323",51181,TRUE,TRUE,NA,"Real Recommand"
"2324",51182,TRUE,TRUE,NA,"Real Recommand"
"2325",51183,TRUE,TRUE,NA,"Real Recommand"
"2326",51184,TRUE,TRUE,2,"Real Recommand"
"2327",51185,TRUE,TRUE,NA,"Real Recommand"
"2328",51186,TRUE,TRUE,NA,"Real Recommand"
"2329",51188,TRUE,TRUE,0.5,"Real Recommand"
"2330",51189,TRUE,TRUE,4,"Real Recommand"
"2331",51190,TRUE,TRUE,NA,"Real Recommand"
"2332",51191,TRUE,TRUE,NA,"Real Recommand"
"2333",51192,TRUE,TRUE,1.5,"Real Recommand"
"2334",51193,TRUE,TRUE,NA,"Real Recommand"
"2335",51194,TRUE,TRUE,NA,"Real Recommand"
"2336",51195,TRUE,TRUE,0,"Real Recommand"
"2337",51196,TRUE,TRUE,NA,"Real Recommand"
"2338",51197,TRUE,TRUE,NA,"Real Recommand"
"2339",51198,TRUE,TRUE,2,"Real Recommand"
"2340",51199,TRUE,TRUE,NA,"Real Recommand"
"2341",51200,TRUE,TRUE,NA,"Real Recommand"
"2342",51201,TRUE,TRUE,NA,"Real Recommand"
"2343",51202,TRUE,TRUE,0.666666667,"Real Recommand"
"2344",51203,TRUE,TRUE,1.5,"Real Recommand"
"2345",51204,TRUE,TRUE,NA,"Real Recommand"
"2346",51205,TRUE,TRUE,NA,"Real Recommand"
"2347",51206,TRUE,TRUE,6,"Real Recommand"
"2348",51207,TRUE,TRUE,2,"Real Recommand"
"2349",51209,TRUE,TRUE,NA,"Real Recommand"
"2350",51210,TRUE,TRUE,NA,"Real Recommand"
"2351",51211,TRUE,TRUE,NA,"Real Recommand"
"2352",51231,TRUE,TRUE,NA,"Real Recommand"
"2353",51232,TRUE,TRUE,NA,"Real Recommand"
"2354",51234,TRUE,TRUE,NA,"Real Recommand"
"2355",51235,TRUE,TRUE,1,"Real Recommand"
"2356",51236,TRUE,TRUE,NA,"Real Recommand"
"2357",51237,TRUE,TRUE,NA,"Real Recommand"
"2358",51238,TRUE,TRUE,1.5,"Real Recommand"
"2359",51239,TRUE,TRUE,4,"Real Recommand"
"2360",51240,TRUE,TRUE,NA,"Real Recommand"
"2361",51241,TRUE,TRUE,NA,"Real Recommand"
"2362",51242,TRUE,TRUE,1.5,"Real Recommand"
"2363",51243,TRUE,TRUE,NA,"Real Recommand"
"2364",51244,TRUE,TRUE,0.5,"Real Recommand"
"2365",51245,TRUE,TRUE,2,"Real Recommand"
"2366",51246,TRUE,TRUE,0.333333333,"Real Recommand"
"2367",51247,TRUE,TRUE,1,"Real Recommand"
"2368",51248,TRUE,TRUE,9,"Real Recommand"
"2369",51249,TRUE,TRUE,NA,"Real Recommand"
"2370",51251,TRUE,TRUE,1.2,"Real Recommand"
"2371",51252,TRUE,TRUE,4,"Real Recommand"
"2372",51277,TRUE,TRUE,4,"Real Recommand"
"2373",51380,TRUE,TRUE,NA,"Real Recommand"
"2374",51396,TRUE,TRUE,1,"Real Recommand"
"2375",51409,TRUE,TRUE,1,"Real Recommand"
"2376",51410,TRUE,TRUE,NA,"Real Recommand"
"2377",51421,TRUE,TRUE,3,"Real Recommand"
"2378",51423,TRUE,TRUE,NA,"Real Recommand"
"2379",51424,TRUE,TRUE,NA,"Real Recommand"
"2380",51425,TRUE,TRUE,1.333333333,"Real Recommand"
"2381",51427,TRUE,TRUE,2,"Real Recommand"
"2382",51428,TRUE,TRUE,0.923076923,"Real Recommand"
"2383",51430,TRUE,TRUE,1,"Real Recommand"
"2384",51431,TRUE,TRUE,NA,"Real Recommand"
"2385",51434,TRUE,TRUE,1,"Real Recommand"
"2386",51435,TRUE,TRUE,1.5,"Real Recommand"
"2387",51438,TRUE,TRUE,1,"Real Recommand"
"2388",51439,TRUE,TRUE,NA,"Real Recommand"
"2389",51443,TRUE,TRUE,NA,"Real Recommand"
"2390",51444,TRUE,TRUE,NA,"Real Recommand"
"2391",51448,TRUE,TRUE,NA,"Real Recommand"
"2392",51449,TRUE,TRUE,2,"Real Recommand"
"2393",51450,TRUE,TRUE,NA,"Real Recommand"
"2394",51452,TRUE,TRUE,1,"Real Recommand"
"2395",51453,TRUE,TRUE,NA,"Real Recommand"
"2396",51454,TRUE,TRUE,3,"Real Recommand"
"2397",51458,TRUE,TRUE,0,"Real Recommand"
"2398",51459,TRUE,TRUE,NA,"Real Recommand"
"2399",51461,TRUE,TRUE,NA,"Real Recommand"
"2400",51464,TRUE,TRUE,2,"Real Recommand"
"2401",51465,TRUE,TRUE,NA,"Real Recommand"
"2402",51466,TRUE,TRUE,1,"Real Recommand"
"2403",51467,TRUE,TRUE,NA,"Real Recommand"
"2404",51468,TRUE,TRUE,2,"Real Recommand"
"2405",51469,TRUE,TRUE,1,"Real Recommand"
"2406",51470,TRUE,TRUE,3,"Real Recommand"
"2407",51471,TRUE,TRUE,2,"Real Recommand"
"2408",51472,TRUE,TRUE,NA,"Real Recommand"
"2409",51473,TRUE,TRUE,4,"Real Recommand"
"2410",51474,TRUE,TRUE,1,"Real Recommand"
"2411",51475,TRUE,TRUE,NA,"Real Recommand"
"2412",51476,TRUE,TRUE,1,"Real Recommand"
"2413",51477,TRUE,TRUE,3,"Real Recommand"
"2414",51478,TRUE,TRUE,NA,"Real Recommand"
"2415",51479,TRUE,TRUE,NA,"Real Recommand"
"2416",51480,TRUE,TRUE,4,"Real Recommand"
"2417",51481,TRUE,TRUE,NA,"Real Recommand"
"2418",51482,TRUE,TRUE,4,"Real Recommand"
"2419",51483,TRUE,TRUE,NA,"Real Recommand"
"2420",51484,TRUE,TRUE,NA,"Real Recommand"
"2421",51485,TRUE,TRUE,NA,"Real Recommand"
"2422",51486,TRUE,TRUE,2,"Real Recommand"
"2423",51487,TRUE,TRUE,NA,"Real Recommand"
"2424",51488,TRUE,TRUE,NA,"Real Recommand"
"2425",51489,TRUE,TRUE,NA,"Real Recommand"
"2426",51490,TRUE,TRUE,2,"Real Recommand"
"2427",51491,TRUE,TRUE,NA,"Real Recommand"
"2428",51492,TRUE,TRUE,2,"Real Recommand"
"2429",51493,TRUE,TRUE,2,"Real Recommand"
"2430",51494,TRUE,TRUE,NA,"Real Recommand"
"2431",51495,TRUE,TRUE,1.285714286,"Real Recommand"
"2432",51496,TRUE,TRUE,3.5,"Real Recommand"
"2433",51498,TRUE,TRUE,3,"Real Recommand"
"2434",51499,TRUE,TRUE,NA,"Real Recommand"
"2435",51500,TRUE,TRUE,NA,"Real Recommand"
"2436",51501,TRUE,TRUE,NA,"Real Recommand"
"2437",51502,TRUE,TRUE,NA,"Real Recommand"
"2438",51503,TRUE,TRUE,NA,"Real Recommand"
"2439",51504,TRUE,TRUE,2,"Real Recommand"
